id,Country,village_name,Y_deg,X_deg,Pop,elec_rate,demand_kwh,dist_to_grid,SubstationDist,RoadDist,GHI,GridCellArea,Elevation
962,Benin,Allada,6.700295,2.191741,62,0.3870967741935484,1900.92,6.294205570199779,17.390713645203817,3.966382,1701,31854.63,101.0
4025,Benin,Klouékanmè,7.026597,1.910855,487,0.38809034907597534,17049.15,4.455082856415134,12.124471345225528,0.0,1754,112639.684,125.0
15753,Benin,Monlor Monlor,11.319894,3.37021,26,0.38461538461538464,792.05,32.32119988132762,52.85416093500305,31.402828,2060,14602.494,230.0
2356,Benin,Toviklin,6.854059,1.838015,219,0.3881278538812785,6890.47,6.078215530943444,19.89652752418932,2.618815,1757,26844.068,94.0
15221,Benin,Location #12670,11.051229,2.701658,57,0.38596491228070173,1742.51,16.294578512516775,25.877850400688413,9.97043,2056,23589.868,274.0
8171,Benin,Gounkparé,9.46111,2.939223,1624,0.3879310344827586,67200.515,4.138698277357196,35.97871914245988,9.758907,1901,448291.279,367.0
711,Benin,Akonana,6.513292,1.757966,52,0.38461538461538464,1584.1,6.9098935536864605,8.665753904375714,1.126899,1710,7604.573,10.0
5582,Benin,Dassa-Zoumé,7.570155,2.20023,34,0.38235294117647056,1029.665,4.391318219284531,25.211063633464477,4.377563,1767,17432.935,84.0
15585,Benin,Ibadin,11.277661,2.986449,129,0.3875968992248062,3960.25,3.2766295626874147,18.136494047157985,2.166631,2066,55913.659,263.0
5017,Benin,Za-Kpota,7.246847,2.201756,54,0.3888888888888889,1821.3500000000001,6.205751218663252,16.153207806646115,4.692694,1763,10499.217,127.0
14317,Benin,Gounarou,10.926413,2.907124,149,0.38926174496644295,4593.89,3.5612094889846406,14.493739140876784,4.655259,2050,93828.875,300.0
503,Benin,Minantinkpon,6.411557,2.116752,335,0.3880597014925373,13020.645,15.801110078485259,26.18295651131706,1.630218,1780,165089.176,20.0
3972,Benin,Pobè,7.033574,2.655525,41,0.3902439024390244,1267.28,0.1541218098661639,7.377004337638482,0.84302,1703,6191.474,70.0
1545,Benin,Lobogo,6.602069,1.938914,590,0.38813559322033897,19256.670000000002,5.68023924253123,12.48616244109234,0.520045,1719,265836.792,74.0
323,Benin,Aholouyèmè,6.439215,2.548138,88,0.38636363636363635,2692.9700000000003,7.277902379814339,14.669173889402803,6.516925,1789,15282.673,0.0
16729,Benin,Founougo,11.517495,2.586817,113,0.3893805309734513,3485.02,28.41525315889247,30.519743928217594,6.476958,2082,18169.321,282.0
16621,Benin,Location #16361,11.581539,2.571792,34,0.38235294117647056,1029.665,34.68846370958426,35.87523502403349,5.51975,2077,7471.791,260.0
12610,Benin,Natitingou,10.32719,1.438243,88,0.38636363636363635,2692.9700000000003,7.361010308458616,11.763533411489236,5.650168,2000,77306.448,422.0
9435,Benin,Copargo,9.872468,1.606451,46,0.391304347826087,1747.985,6.257901968169186,20.55477077049498,5.485487,2002,31968.575,455.0
9153,Benin,Djougou,9.783936,1.663744,183,0.3879781420765027,6097.69,8.43780844479438,11.215331383033831,3.406834,1994,65587.847,429.0
14730,Benin,Location #16098,10.987694,2.340596,36,0.3888888888888889,1108.87,35.83850511584098,35.01337622079854,13.685811,2048,6187.057,285.0
1129,Benin,Lokossa,6.686356,1.743854,6018,0.38800265869059486,212939.53999999998,3.486651988309357,1.9191447527063088,0.0,1728,1863345.826,39.0
11115,Benin,Dérassi,10.163737,3.19798,75,0.38666666666666666,2296.945,53.0238882541381,23.092486343763948,0.914006,2003,41470.379,394.0
730,Benin,Ahouango,6.513732,2.005081,827,0.38814993954050786,30841.77,15.068285750930517,16.509568422328044,0.0,1764,354410.774,46.0
1230,Benin,Location #694,6.534843,2.438,1786,0.38801791713325867,66039.085,9.633540731147155,17.60642832378029,5.462747,1752,348148.926,4.0
17089,Benin,Location #10207,10.458673,1.061071,77,0.38961038961038963,2376.15,26.34509984159397,44.878487765494036,2.242953,2003,59417.045,243.0
16739,Benin,Ankouamon,11.656052,2.410952,49,0.3877551020408163,1504.895,40.14362668523749,40.495718869786785,11.797817,2079,12426.131,266.0
6433,Benin,Savalou,7.913549,1.769399,82,0.3902439024390244,2534.56,46.02690238001886,46.6326961271768,5.928686,1833,18473.88,190.0
12762,Benin,Kouandé,10.494194,1.808453,77,0.38961038961038963,2376.15,51.74355476626301,53.718267631628215,11.128673,2024,43161.149,367.0
12462,Benin,Péonga,10.338623,3.296613,93,0.3870967741935484,2851.38,61.00551036074291,10.465170671073745,0.793198,2016,76546.046,353.0
4003,Benin,Pobè,7.027065,2.678699,80,0.3875,2455.355,2.679985944171129,8.8939074617571,2.055935,1696,9825.89,65.0
14538,Benin,Location #17084,10.998042,2.111435,21,0.38095238095238093,633.64,48.60951261844864,47.24454425631245,11.089103,2048,21590.763,324.0
2680,Benin,Location #1232,6.855981,2.572302,1122,0.3502673796791444,44970.555,3.237319432853353,14.437395724322057,2.652165,1699,450046.378,126.0
6435,Benin,Savalou,7.917356,1.951748,113,0.3893805309734513,5406.38,27.164349292857658,28.058074802838256,0.0,1814,101311.071,167.0
12074,Benin,Location #16100,10.440528,0.930083,36,0.3888888888888889,1108.87,40.55068647900734,56.35577509017078,4.229101,1991,39075.491,183.0
16806,Benin,Malanville,11.764761,3.197748,1956,0.3880368098159509,75363.375,6.332285693343675,21.525672489333086,1.513388,2091,570264.801,221.0
16268,Benin,Founougo,11.455824,2.543993,90,0.3888888888888889,2772.1749999999997,20.493998914017006,22.272417890382602,1.404251,2082,8981.919,303.0
6174,Benin,Koussoukpa,7.101743,2.268345,260,0.38846153846153847,8157.750000000001,10.669649272830208,22.781881313172924,2.112108,1747,60907.851,55.0
15341,Benin,Location #4009,11.195981,2.721607,255,0.38823529411764707,8163.59,0.1430567023297925,23.74365674528725,0.0,2061,148564.602,266.0
4293,Benin,Koguédé,7.191953,2.123658,62,0.3870967741935484,3499.985,0.1876378913969472,5.661051316816465,0.0,1761,46014.969,142.0
4284,Benin,Location #9041,7.186734,2.160962,90,0.3888888888888889,2772.1749999999997,0.2764583672943973,9.634871478308098,2.357519,1762,27457.244,119.0
1809,Benin,Allada,6.634212,2.038189,2229,0.38806639748766264,74081.12999999999,3.065371290416785,2.691822362326919,1.839199,1728,509834.371,69.0
2596,Benin,Damè-Centre,6.843715,2.224525,31,0.3870967741935484,950.46,20.719687200872624,28.679124803016165,0.370826,1726,19278.058,150.0
9777,Benin,Tchori,9.661973,2.907112,70,0.38571428571428573,2138.535,23.862155102237526,16.05399372018058,9.149567,1928,42440.839,385.0
6561,Benin,Savalou,8.038445,1.676473,291,0.38831615120274915,11029.570000000002,60.12966499661421,61.07019082656794,2.956096,1851,74474.75,231.0
12238,Benin,Location #9818,10.420067,2.891852,82,0.3902439024390244,2534.56,16.22565716897161,34.79348910513978,2.917994,2010,73264.254,288.0
8456,Benin,Onklou,9.53635,1.991395,67,0.3880597014925373,3810.235,4.288041262500056,40.49682390733829,0.07668,1962,24436.526,378.0
15312,Benin,Abou Koto,11.180551,2.932536,75,0.38666666666666666,2296.945,4.541434367409802,6.290734792948426,2.256157,2063,24142.641,273.0
13660,Benin,Materi,10.727406,1.048313,88,0.38636363636363635,2692.9700000000003,11.97111062111711,67.31686714409689,13.576931,2020,96376.68,189.0
12780,Benin,Location #8579,10.471734,1.45033,98,0.3877551020408163,3009.79,13.956462951446632,27.728796225791434,2.199125,2020,66819.667,431.0
10842,Benin,Kalalé,10.154111,3.627341,34,0.38235294117647056,1029.665,92.76985404631526,30.997921566552883,27.524286,1993,22253.601,303.0
2323,Benin,Lokossa,6.771629,1.905427,186,0.3870967741935484,5702.76,1.1861787718878323,18.505499130229975,8.459376,1721,45435.743,44.0
3922,Benin,Koussoukpa,7.062706,2.269452,2436,0.3879310344827586,83792.32,14.511655669424028,24.294311314653758,0.0,1741,575109.556,34.0
502,Benin,Savi,6.411869,2.153439,204,0.3872549019607843,7205.465,12.804754596581274,24.26132165681263,3.601601,1787,75169.184,18.0
